"V1","V2","weight","height","size1","size1mean","size1norm"
"L4_292529","L26_","604.166666666667","15104.1666666667","13069",88034.454308094,0.148453240299104
"L4_292745","L26_","604.166666666667","15104.1666666667","10592",88034.454308094,0.120316529286718
"L4_293530","L26_","604.166666666667","15104.1666666667","10910",88034.454308094,0.123928751370666
"L4_30162","L26_","604.166666666667","15104.1666666667","12431",88034.454308094,0.141206077753322
"L4_315301","L26_","604.166666666667","15104.1666666667","15201",88034.454308094,0.172671031126076
"L4_32432","L26_","604.166666666667","15104.1666666667","10884",88034.454308094,0.123633412458142
"L4_331953","L26_","604.166666666667","15104.1666666667","10680",88034.454308094,0.121316137913722
"L4_336840","L26_","604.166666666667","15104.1666666667","10285",88034.454308094,0.116829258281145
"L4_340088","L26_","604.166666666667","15104.1666666667","13640",88034.454308094,0.15493933718569
"L4_372802","L26_","604.166666666667","15104.1666666667","15244",88034.454308094,0.173159476250635
"L4_375214","L26_","604.166666666667","15104.1666666667","10117",88034.454308094,0.114920914538682
"L4_37773","L26_","604.166666666667","15104.1666666667","18301",88034.454308094,0.207884516850096
"L4_378250","L26_","604.166666666667","15104.1666666667","11419",88034.454308094,0.129710578542771
"L4_39672","L26_","604.166666666667","15104.1666666667","11562",88034.454308094,0.131334942561653
"L4_40164","L26_","604.166666666667","15104.1666666667","13415",88034.454308094,0.152383519673463
"L4_438","L26_","604.166666666667","15104.1666666667","11058",88034.454308094,0.125609911334264
"L4_64380","L26_","604.166666666667","15104.1666666667","20139",88034.454308094,0.228762706127757
"L4_6917","L26_","604.166666666667","15104.1666666667","10280",88034.454308094,0.116772462336429
"L4_81985","L26_","604.166666666667","15104.1666666667","14740",88034.454308094,0.167434445023246
"L4_84434","L26_","604.166666666667","15104.1666666667","10971",88034.454308094,0.124621661896203
"L4_89315","L26_","604.166666666667","15104.1666666667","10748",88034.454308094,0.122088562761862
"L4_90079","L26_","604.166666666667","15104.1666666667","13137",88034.454308094,0.149225665147244
"L4_90422","L26_","604.166666666667","15104.1666666667","17936",88034.454308094,0.203738412885816
"L4_93350","L26_","604.166666666667","15104.1666666667","15117",88034.454308094,0.171716859254844
"L4_9852","L26_","604.166666666667","15104.1666666667","12447",88034.454308094,0.141387824776414
"L5_116484","L26_","604.166666666667","15104.1666666667","10051",88034.454308094,0.114171208068429
"L5_16182","L26_","604.166666666667","15104.1666666667","10835",88034.454308094,0.123076812199923
"L5_206392","L26_","604.166666666667","15104.1666666667","11277",88034.454308094,0.128097573712832
"L5_208441","L26_","604.166666666667","15104.1666666667","12426",88034.454308094,0.141149281808606
"L5_211787","L26_","604.166666666667","15104.1666666667","10011",88034.454308094,0.1137168405107
"L5_216747","L26_","604.166666666667","15104.1666666667","14691",88034.454308094,0.166877844765027
"L5_222240","L26_","604.166666666667","15104.1666666667","10561",88034.454308094,0.119964394429477
"L5_230794","L26_","604.166666666667","15104.1666666667","13690",88034.454308094,0.155507296632852
"L5_243788","L26_","604.166666666667","15104.1666666667","14512",88034.454308094,0.164844549944189
"L5_260883","L26_","604.166666666667","15104.1666666667","12199",88034.454308094,0.138570745918492
"L5_264221","L26_","604.166666666667","15104.1666666667","10463",88034.454308094,0.118851193913041
"L5_275170","L26_","604.166666666667","15104.1666666667","12274",88034.454308094,0.139422685089235
"L5_277322","L26_","604.166666666667","15104.1666666667","10737",88034.454308094,0.121963611683486
"L5_282823","L26_","604.166666666667","15104.1666666667","21480",88034.454308094,0.243995378500632
"L5_282824","L26_","604.166666666667","15104.1666666667","11943",88034.454308094,0.135662793549025
"L5_28586","L26_","604.166666666667","15104.1666666667","10511",88034.454308094,0.119396434982316
"L5_287556","L26_","604.166666666667","15104.1666666667","11055",88034.454308094,0.125575833767434
"L5_28804","L26_","604.166666666667","15104.1666666667","13704",88034.454308094,0.155666325278057
"L5_29096","L26_","604.166666666667","15104.1666666667","13120",88034.454308094,0.149032558935209
"L5_291645","L26_","604.166666666667","15104.1666666667","15854",88034.454308094,0.180088581506007
"L5_32462","L26_","604.166666666667","15104.1666666667","15177",88034.454308094,0.172398410591438
"L5_33207","L26_","604.166666666667","15104.1666666667","11019",88034.454308094,0.125166902965478
"L5_43104","L26_","604.166666666667","15104.1666666667","19359",88034.454308094,0.219902538752036
"L5_4633","L26_","604.166666666667","15104.1666666667","10127",88034.454308094,0.115034506428115
"L5_47385","L26_","604.166666666667","15104.1666666667","10047",88034.454308094,0.114125771312656
"L5_47674","L26_","604.166666666667","15104.1666666667","11517",88034.454308094,0.130823779059208
"L5_48105","L26_","604.166666666667","15104.1666666667","10366",88034.454308094,0.117749352585547
"L5_83336","L26_","604.166666666667","15104.1666666667","14998",88034.454308094,0.1703651157706
"L5_88798","L26_","604.166666666667","15104.1666666667","12039",88034.454308094,0.136753275687575
"L5_92021","L26_","604.166666666667","15104.1666666667","10003",88034.454308094,0.113625966999154
"L6_102382","L26_","604.166666666667","15104.1666666667","12469",88034.454308094,0.141637726933165
"L6_108029","L26_","604.166666666667","15104.1666666667","13681",88034.454308094,0.155405063932363
"L6_130434","L26_","604.166666666667","15104.1666666667","14041",88034.454308094,0.159494371951926
"L6_147626","L26_","604.166666666667","15104.1666666667","10488",88034.454308094,0.119135173636622
"L6_150611","L26_","604.166666666667","15104.1666666667","11578",88034.454308094,0.131516689584745
"L6_157394","L26_","604.166666666667","15104.1666666667","10693",88034.454308094,0.121463807369984
"L6_160792","L26_","604.166666666667","15104.1666666667","13735",88034.454308094,0.156018460135297
"L6_227507","L26_","604.166666666667","15104.1666666667","11550",88034.454308094,0.131198632294334
"L6_236462","L26_","604.166666666667","15104.1666666667","10530",88034.454308094,0.119612259572237
"L6_240091","L26_","604.166666666667","15104.1666666667","10309",88034.454308094,0.117101878815783
"L6_256510","L26_","604.166666666667","15104.1666666667","10195",88034.454308094,0.115806931276254
"L6_260801","L26_","604.166666666667","15104.1666666667","11039",88034.454308094,0.125394086744343
"L6_266279","L26_","604.166666666667","15104.1666666667","15791",88034.454308094,0.179372952602583
"L6_277311","L26_","604.166666666667","15104.1666666667","10661",88034.454308094,0.121100313323801
"L6_277876","L26_","604.166666666667","15104.1666666667","10137",88034.454308094,0.115148098317547
"L6_281355","L26_","604.166666666667","15104.1666666667","11354",88034.454308094,0.128972231261461
"L7_137393","L26_","604.166666666667","15104.1666666667","11192",88034.454308094,0.127132042652657
"L7_182012","L26_","604.166666666667","15104.1666666667","10188",88034.454308094,0.115727416953652
"L7_22593","L26_","604.166666666667","15104.1666666667","10557",88034.454308094,0.119918957673705
"L7_227059","L26_","604.166666666667","15104.1666666667","13958",88034.454308094,0.158551559269638
"L7_232567","L26_","604.166666666667","15104.1666666667","10065",88034.454308094,0.114330236713634
"L7_240809","L26_","604.166666666667","15104.1666666667","11125",88034.454308094,0.126370976993461
"L7_240819","L26_","604.166666666667","15104.1666666667","16558",88034.454308094,0.188085450522042
"L7_243736","L26_","604.166666666667","15104.1666666667","11189",88034.454308094,0.127097965085827
"L7_27052","L26_","604.166666666667","15104.1666666667","11983",88034.454308094,0.136117161106754
"L7_37873","L26_","604.166666666667","15104.1666666667","13543",88034.454308094,0.153837495858197
"L7_63393","L26_","604.166666666667","15104.1666666667","10016",88034.454308094,0.113773636455416
"L8_107151","L26_","604.166666666667","15104.1666666667","12603",88034.454308094,0.143159858251558
"L8_116287","L26_","604.166666666667","15104.1666666667","18984",88034.454308094,0.215642842898324
"L8_134983","L26_","604.166666666667","15104.1666666667","11209",88034.454308094,0.127325148864692
"L8_14643","L26_","604.166666666667","15104.1666666667","12461",88034.454308094,0.141546853421619
"L8_153463","L26_","604.166666666667","15104.1666666667","12053",88034.454308094,0.13691230433278
"L8_153571","L26_","604.166666666667","15104.1666666667","10378",88034.454308094,0.117885662852866
"L8_175194","L26_","604.166666666667","15104.1666666667","10153",88034.454308094,0.115329845340639
"L8_194582","L26_","604.166666666667","15104.1666666667","11302",88034.454308094,0.128381553436413
"L8_198725","L26_","604.166666666667","15104.1666666667","10780",88034.454308094,0.122452056808045
"L8_201809","L26_","604.166666666667","15104.1666666667","14287",88034.454308094,0.162288732431961
"L8_203738","L26_","604.166666666667","15104.1666666667","11390",88034.454308094,0.129381162063417
"L8_204361","L26_","604.166666666667","15104.1666666667","13060",88034.454308094,0.148351007598615
"L8_209125","L26_","604.166666666667","15104.1666666667","13460",88034.454308094,0.152894683175908
"L8_30811","L26_","604.166666666667","15104.1666666667","10207",88034.454308094,0.115943241543573
"L8_48423","L26_","604.166666666667","15104.1666666667","13770",88034.454308094,0.15641603174831
"L8_51281","L26_","604.166666666667","15104.1666666667","19628",88034.454308094,0.222958160577766
"L8_59008","L26_","604.166666666667","15104.1666666667","11584",88034.454308094,0.131584844718404
"L8_62433","L26_","604.166666666667","15104.1666666667","10803",88034.454308094,0.12271331815374
"L8_97208","L26_","604.166666666667","15104.1666666667","10158",88034.454308094,0.115386641285355
"L9_109256","L26_","604.166666666667","15104.1666666667","10341",88034.454308094,0.117465372861966
"L9_135953","L26_","604.166666666667","15104.1666666667","10092",88034.454308094,0.114636934815101
"L9_148892","L26_","604.166666666667","15104.1666666667","11875",88034.454308094,0.134890368700885
"L9_168301","L26_","604.166666666667","15104.1666666667","19690",88034.454308094,0.223662430292246
"L9_175231","L26_","604.166666666667","15104.1666666667","18245",88034.454308094,0.207248402269275
"L9_192664","L26_","604.166666666667","15104.1666666667","10427",88034.454308094,0.118442263111084
"L9_196825","L26_","604.166666666667","15104.1666666667","10589",88034.454308094,0.120282451719888
"L9_49975","L26_","604.166666666667","15104.1666666667","14937",88034.454308094,0.169672205245062
"L9_50893","L26_","604.166666666667","15104.1666666667","10783",88034.454308094,0.122486134374875
"L9_51390","L26_","604.166666666667","15104.1666666667","14876",88034.454308094,0.168979294719525
"L26_","","","15105.1666666667","23583851",23583851,1
